,subject,subjectId,title,G,GS,MIN,TS%,eFG%,FTRate,OR%,DR%,AST%,TO%,STL%,BLK%,Usg%,+/-,PPP,position,PTS,2P%,%2P,FGM,FGA,FGM-A,FG%,3PM,3PA,3PM-A,3P-R,2PM,2PA,2PM-A,FTM,FTA,FTM-A,ORB,DRB,REB,AST,TO,3P%,%3P,STL,FT%,player_id,Spot-Up_count,Spot-Up_percent,Spot-Up_ppp,Cut_count,Cut_percent,Cut_ppp,Transition_count,Transition_percent,Transition_ppp,P&R Roll Man_count,P&R Roll Man_percent,P&R Roll Man_ppp,Off Screen_count,Off Screen_percent,Off Screen_ppp,Hand Off_count,Hand Off_percent,Hand Off_ppp,P&R Ball Handler_count,P&R Ball Handler_percent,P&R Ball Handler_ppp,Offensive Rebound_count,Offensive Rebound_percent,Offensive Rebound_ppp,ISO_count,ISO_percent,ISO_ppp,No Play Type_count,No Play Type_percent,No Play Type_ppp
141,player,KkMi2f0TS_inXp6ZHk3dWA,,24,0,14.21806,63.0,56.9,33.3,5.8,18.6,11.6,16.2,2.3,1.7,12.5,-0.4,1.06,G,4.3,59.3,75.0,1.6,3.0,1.6-3.0,52.8,0.2,0.8,0.2-0.8,,1.3,2.2,1.3-2.2,0.9,1.0,0.9-1.0,,,,1.2,0.7,33.3,25.0,0.7,91.7,KkMi2f0TS_inXp6ZHk3dWA,20.0,20.0,0.6,10.0,10.0,0.8,26.0,26.0,1.6923076923076923,2.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,1.0,20.0,20.0,1.3,10.0,10.0,1.0,2.0,2.0,0.0,4.0,4.0,1.0
142,player,G4Sp_OZKR3Oua9xvXW4ITA,,28,0,11.04167,63.9,59.6,32.7,8.4,15.8,8.8,15.6,3.7,4.9,19.6,-0.4,1.08,F,5.4,61.0,78.8,2.1,3.7,2.1-3.7,55.8,0.3,0.8,0.3-0.8,,1.8,2.9,1.8-2.9,1.0,1.2,1.0-1.2,,,,0.6,0.8,36.4,21.2,0.9,82.4,G4Sp_OZKR3Oua9xvXW4ITA,22.0,14.285714285714285,0.7272727272727273,34.0,22.07792207792208,1.2352941176470589,38.0,24.675324675324674,1.7894736842105263,26.0,16.883116883116884,1.1538461538461537,2.0,1.2987012987012987,0.0,2.0,1.2987012987012987,0.0,,,,12.0,7.792207792207792,1.5,6.0,3.896103896103896,0.6666666666666666,10.0,6.493506493506493,1.8
143,player,UJqDulDyTYO4SOG-wUwYtw,,19,0,13.67982,63.9,62.5,6.5,3.0,5.2,20.8,13.7,2.9,1.1,18.2,-0.7,1.1,G,6.4,64.0,54.3,2.6,4.8,2.6-4.8,53.3,0.9,2.2,0.9-2.2,,1.7,2.6,1.7-2.6,0.3,0.3,0.3-0.3,,,,1.8,0.8,40.5,45.7,0.8,100.0,UJqDulDyTYO4SOG-wUwYtw,33.0,27.500000000000004,0.9696969696969697,4.0,3.3333333333333335,2.0,25.0,20.833333333333336,1.16,3.0,2.5,1.0,2.0,1.6666666666666667,0.0,7.0,5.833333333333333,1.1428571428571428,37.0,30.833333333333336,1.2972972972972974,3.0,2.5,2.3333333333333335,5.0,4.166666666666666,0.6,1.0,0.8333333333333334,0.0
144,player,JQgLeqKJQZ2MTiNlZpV9qQ,,27,3,21.45556,62.1,57.3,28.4,11.7,19.0,11.2,18.2,1.1,5.6,11.9,-1.2,1.02,F-C,6.0,62.1,81.9,2.4,4.3,2.4-4.3,55.2,0.2,0.8,0.2-0.8,,2.2,3.5,2.2-3.5,1.1,1.2,1.1-1.2,,,,1.7,1.1,23.8,18.1,0.5,87.9,JQgLeqKJQZ2MTiNlZpV9qQ,22.0,14.102564102564102,0.8636363636363636,27.0,17.307692307692307,1.4814814814814814,15.0,9.615384615384617,0.9333333333333333,32.0,20.51282051282051,1.28125,,,,,,,,,,42.0,26.923076923076923,1.2619047619047619,,,,4.0,2.564102564102564,1.0
145,player,rctYklJxSCOzSXLnTDG8hQ,,8,3,17.04792,48.0,46.6,25.9,7.3,16.1,21.0,15.7,2.4,2.8,24.0,-4.5,0.81,G-F,7.8,50.0,72.4,3.1,7.2,3.1-7.2,43.1,0.5,2.0,0.5-2.0,,2.6,5.2,2.6-5.2,1.0,1.9,1.0-1.9,,,,2.4,1.5,25.0,27.6,0.9,53.3,rctYklJxSCOzSXLnTDG8hQ,23.0,22.115384615384613,0.8695652173913043,10.0,9.615384615384617,1.4,30.0,28.846153846153843,1.3,6.0,5.769230769230769,0.5,1.0,0.9615384615384616,0.0,7.0,6.730769230769231,0.7142857142857143,10.0,9.615384615384617,1.1,6.0,5.769230769230769,1.3333333333333333,7.0,6.730769230769231,0.8571428571428571,3.0,2.8846153846153846,1.0
146,player,7kU2A1JHRT6zjQPRu_AMIg,,48,0,14.43333,49.3,47.4,17.4,3.2,17.8,22.3,8.8,2.4,3.3,16.4,-0.7,0.9,F-G,5.1,46.1,66.1,2.0,4.8,2.0-4.8,41.7,0.5,1.6,0.5-1.6,,1.5,3.2,1.5-3.2,0.5,0.8,0.5-0.8,,,,2.3,0.5,33.3,33.9,0.8,65.0,7kU2A1JHRT6zjQPRu_AMIg,108.0,36.241610738255034,1.0,42.0,14.093959731543624,1.2380952380952381,56.0,18.79194630872483,0.9642857142857143,8.0,2.684563758389262,1.5,,,,8.0,2.684563758389262,0.75,18.0,6.0402684563758395,0.7777777777777778,18.0,6.0402684563758395,1.1111111111111112,28.0,9.395973154362416,1.2142857142857142,8.0,2.684563758389262,0.5
147,player,qe92BYOUSaevs4tJZOqtZg,,21,21,30.61349,61.3,56.7,23.5,1.5,15.9,32.6,14.9,2.0,1.5,28.5,4.3,1.04,G,22.0,49.6,39.0,7.2,16.2,7.2-16.2,44.3,4.0,9.9,4.0-9.9,,3.1,6.3,3.1-6.3,3.5,3.8,3.5-3.8,,,,6.4,3.1,40.9,61.0,1.3,92.5,qe92BYOUSaevs4tJZOqtZg,73.0,14.038461538461538,1.1917808219178083,28.0,5.384615384615385,1.3928571428571428,79.0,15.192307692307692,1.3037974683544304,6.0,1.153846153846154,1.5,96.0,18.461538461538463,1.40625,42.0,8.076923076923077,1.380952380952381,142.0,27.307692307692307,1.1408450704225352,3.0,0.576923076923077,0.6666666666666666,34.0,6.538461538461539,0.8823529411764706,17.0,3.2692307692307696,1.6470588235294117
148,player,UbcX0b73RZedBKDch-8vow,,24,22,28.22222,56.0,53.6,31.7,3.3,19.2,26.1,24.3,1.7,3.1,15.5,2.6,0.85,F,8.9,47.4,46.7,3.0,7.0,3.0-7.0,43.1,1.5,3.7,1.5-3.7,,1.5,3.2,1.5-3.2,1.4,2.2,1.4-2.2,,,,5.6,2.5,39.3,53.3,1.0,64.2,UbcX0b73RZedBKDch-8vow,114.0,44.70588235294118,1.0087719298245614,32.0,12.549019607843137,1.46875,40.0,15.686274509803921,1.475,21.0,8.235294117647058,0.9523809523809523,3.0,1.1764705882352942,0.6666666666666666,3.0,1.1764705882352942,0.6666666666666666,12.0,4.705882352941177,0.9166666666666666,13.0,5.098039215686274,0.6153846153846154,3.0,1.1764705882352942,0.0,8.0,3.1372549019607843,1.375
149,player,VPeYVb0wRsqYnHqJpD-FpQ,,52,10,23.87308,61.3,59.6,9.1,2.4,12.6,8.7,10.0,1.8,1.2,22.3,2.2,1.1,G,14.1,51.6,32.4,5.0,11.0,5.0-11.0,45.3,3.2,7.5,3.2-7.5,,1.8,3.6,1.8-3.6,0.9,1.0,0.9-1.0,,,,1.3,1.3,42.3,67.6,0.9,92.3,VPeYVb0wRsqYnHqJpD-FpQ,184.0,24.33862433862434,1.0978260869565217,30.0,3.968253968253968,1.1333333333333333,212.0,28.04232804232804,1.3396226415094339,14.0,1.8518518518518516,1.1428571428571428,150.0,19.841269841269842,1.1866666666666668,58.0,7.671957671957672,0.9310344827586207,56.0,7.4074074074074066,0.8214285714285714,24.0,3.1746031746031744,1.1666666666666667,18.0,2.380952380952381,0.6666666666666666,10.0,1.3227513227513228,1.4
150,player,0Nx7Rl-3RticYqwezzJx2A,,25,18,16.872,61.5,60.6,28.8,10.0,19.7,17.7,11.3,0.8,3.8,16.6,0.1,1.09,F,7.3,61.1,99.2,3.2,5.3,3.2-5.3,60.6,0.0,0.0,0.0-0.0,,3.2,5.2,3.2-5.2,0.9,1.5,0.9-1.5,,,,2.0,0.8,0.0,0.8,0.3,60.5,0Nx7Rl-3RticYqwezzJx2A,9.0,3.6585365853658534,0.2222222222222222,85.0,34.552845528455286,1.4705882352941178,39.0,15.853658536585366,1.6153846153846154,49.0,19.91869918699187,1.2040816326530612,,,,,,,,,,41.0,16.666666666666664,0.9024390243902439,3.0,1.2195121951219512,0.0,4.0,1.6260162601626018,0.5
151,player,PKhUPJm3Rdum8lURaQLzCg,,24,10,25.30069,50.9,48.6,32.1,4.8,13.1,12.2,9.6,1.8,2.2,27.3,0.1,0.92,F,15.2,49.1,71.7,5.8,13.1,5.8-13.1,44.1,1.2,3.7,1.2-3.7,,4.6,9.4,4.6-9.4,2.5,4.2,2.5-4.2,,,,2.0,1.6,31.5,28.3,1.0,59.4,PKhUPJm3Rdum8lURaQLzCg,105.0,21.25506072874494,1.1238095238095238,52.0,10.526315789473683,1.5384615384615385,95.0,19.230769230769234,1.2947368421052632,12.0,2.42914979757085,1.0,10.0,2.0242914979757085,0.8,20.0,4.048582995951417,1.05,100.0,20.242914979757085,0.92,25.0,5.060728744939271,1.0,38.0,7.6923076923076925,0.7368421052631579,8.0,1.6194331983805668,0.375
152,player,hC8id1KlS9mjXXF-Z-k4xQ,,24,5,16.41181,51.6,51.9,37.5,20.8,26.3,15.1,11.0,2.4,1.5,14.4,0.5,0.92,F,5.2,51.9,100.0,2.2,4.3,2.2-4.3,51.9,0.0,0.0,0.0-0.0,,2.2,4.3,2.2-4.3,0.7,1.6,0.7-1.6,,,,1.8,0.6,,0.0,0.8,43.6,hC8id1KlS9mjXXF-Z-k4xQ,8.0,6.015037593984962,0.75,30.0,22.55639097744361,1.0666666666666667,15.0,11.278195488721805,1.8666666666666667,17.0,12.781954887218044,0.9411764705882353,,,,,,,,,,47.0,35.338345864661655,1.0,2.0,1.5037593984962405,1.0,6.0,4.511278195488721,1.3333333333333333
153,player,DN8gaG2aSiGBNoiT7I4Mrg,,23,4,15.55942,55.7,52.9,25.4,2.8,9.5,7.9,10.5,0.8,1.6,20.0,-1.3,1.0,G,7.4,50.0,40.6,2.5,6.0,2.5-6.0,42.0,1.3,3.6,1.3-3.6,,1.2,2.4,1.2-2.4,1.1,1.5,1.1-1.5,,,,0.9,0.8,36.6,59.4,0.3,71.4,DN8gaG2aSiGBNoiT7I4Mrg,74.0,36.81592039800995,1.1756756756756757,14.0,6.965174129353234,1.2857142857142858,42.0,20.8955223880597,1.5,,,,35.0,17.412935323383085,0.8857142857142857,16.0,7.960199004975125,1.3125,6.0,2.9850746268656714,0.6666666666666666,6.0,2.9850746268656714,0.6666666666666666,3.0,1.4925373134328357,0.3333333333333333,5.0,2.4875621890547266,2.0
154,player,9TPptCq_QlaYEttpxHMopg,,26,4,13.10385,56.2,55.9,10.9,9.7,12.1,12.5,11.7,2.8,2.8,14.7,-0.1,0.99,G,4.6,70.0,69.3,2.1,3.9,2.1-3.9,53.5,0.2,1.2,0.2-1.2,,1.9,2.7,1.9-2.7,0.2,0.4,0.2-0.4,,,,1.2,0.5,16.1,30.7,0.8,54.5,9TPptCq_QlaYEttpxHMopg,34.0,30.357142857142854,0.5294117647058824,30.0,26.785714285714285,1.2666666666666666,20.0,17.857142857142858,1.75,9.0,8.035714285714286,1.3333333333333333,1.0,0.8928571428571428,0.0,2.0,1.7857142857142856,2.0,,,,14.0,12.5,1.4285714285714286,,,,2.0,1.7857142857142856,1.5
155,player,Nz0-J4MfS-a_UKVRdXBh9w,,25,8,24.52667,47.9,45.5,14.9,4.3,15.5,19.4,11.9,1.6,1.1,16.7,1.0,0.84,G,8.2,51.4,54.0,3.2,8.1,3.2-8.1,39.6,1.0,3.7,1.0-3.7,,2.2,4.4,2.2-4.4,0.9,1.2,0.9-1.2,,,,3.5,1.2,25.8,46.0,0.8,73.3,Nz0-J4MfS-a_UKVRdXBh9w,57.0,23.36065573770492,1.0701754385964912,12.0,4.918032786885246,1.25,39.0,15.983606557377051,0.8717948717948718,5.0,2.0491803278688523,0.6,13.0,5.327868852459016,1.0,28.0,11.475409836065573,0.7857142857142857,56.0,22.950819672131146,1.0178571428571428,13.0,5.327868852459016,1.0,10.0,4.098360655737705,1.0,8.0,3.278688524590164,0.875
156,player,WBNiUs4QSkCJLiRndyS28w,,7,0,4.35,51.0,50.0,40.0,6.5,16.5,7.6,25.4,0.0,3.0,10.6,2.7,0.77,F,0.9,50.0,40.0,0.3,0.7,0.3-0.7,40.0,0.1,0.4,0.1-0.4,,0.1,0.3,0.1-0.3,0.1,0.3,0.1-0.3,,,,0.3,0.3,33.3,60.0,0.0,50.0,WBNiUs4QSkCJLiRndyS28w,6.0,42.857142857142854,0.0,3.0,21.428571428571427,1.3333333333333333,3.0,21.428571428571427,1.6666666666666667,,,,1.0,7.142857142857142,0.0,,,,,,,,,,,,,1.0,7.142857142857142,1.0
157,player,7H5ZBoscSeKExzM-T9W8ZA,,48,48,33.08681,57.4,52.8,24.6,0.6,10.2,32.2,14.4,1.6,0.5,24.7,-1.5,0.98,G,17.9,49.7,54.3,6.2,14.0,6.2-14.0,44.2,2.4,6.4,2.4-6.4,,3.8,7.6,3.8-7.6,3.0,3.5,3.0-3.5,,,,6.5,2.6,37.7,45.7,1.1,88.0,7H5ZBoscSeKExzM-T9W8ZA,158.0,16.390041493775932,1.3037974683544304,6.0,0.6224066390041494,1.3333333333333333,76.0,7.883817427385892,1.105263157894737,2.0,0.2074688796680498,2.0,6.0,0.6224066390041494,0.6666666666666666,64.0,6.639004149377594,0.875,240.0,24.896265560165975,1.1833333333333333,,,,134.0,13.900414937759336,1.0746268656716418,28.0,2.904564315352697,1.6428571428571428
158,player,--SYJFNsR6aug1tg9-OCEw,,9,0,4.96111,41.5,37.5,12.5,8.9,7.7,38.7,19.2,5.4,0.0,20.1,-0.4,0.67,G,1.6,46.2,81.2,0.7,1.8,0.7-1.8,37.5,0.0,0.3,0.0-0.3,,0.7,1.4,0.7-1.4,0.2,0.2,0.2-0.2,,,,1.3,0.4,0.0,18.8,0.6,100.0,--SYJFNsR6aug1tg9-OCEw,7.0,25.0,0.5714285714285714,2.0,7.142857142857142,1.0,9.0,32.142857142857146,0.7777777777777778,,,,3.0,10.714285714285714,0.6666666666666666,1.0,3.571428571428571,0.0,4.0,14.285714285714285,1.0,,,,,,,1.0,3.571428571428571,2.0
159,player,F8pFbEjuS5CqGJi0ybD3jA,,44,16,17.92955,51.5,50.8,4.1,2.8,12.4,10.3,6.0,1.8,1.2,14.1,1.4,0.97,F,5.9,44.4,29.3,2.1,5.6,2.1-5.6,38.2,1.4,4.0,1.4-4.0,,0.7,1.6,0.7-1.6,0.2,0.2,0.2-0.2,,,,1.4,0.4,35.6,70.7,0.7,80.0,F8pFbEjuS5CqGJi0ybD3jA,140.0,41.66666666666667,1.1285714285714286,14.0,4.166666666666666,1.7142857142857142,84.0,25.0,0.7619047619047619,,,,44.0,13.095238095238097,1.2727272727272727,30.0,8.928571428571429,0.6666666666666666,8.0,2.380952380952381,0.5,8.0,2.380952380952381,1.25,6.0,1.7857142857142856,0.6666666666666666,2.0,0.5952380952380952,0.0
160,player,Z8_wV1-9TrqMYnGELF9pYA,,22,22,28.47727,60.4,56.4,32.9,5.2,9.7,12.6,7.2,1.5,2.3,23.0,0.8,1.12,F,17.8,48.2,58.7,6.0,12.9,6.0-12.9,47.0,2.4,5.3,2.4-5.3,,3.6,7.5,3.6-7.5,3.3,4.2,3.3-4.2,,,,2.3,1.1,45.3,41.3,0.9,77.4,Z8_wV1-9TrqMYnGELF9pYA,101.0,22.197802197802197,1.1584158415841583,39.0,8.571428571428571,1.358974358974359,82.0,18.021978021978022,1.3780487804878048,6.0,1.3186813186813187,0.8333333333333334,21.0,4.615384615384616,1.2380952380952381,34.0,7.472527472527473,1.088235294117647,104.0,22.857142857142858,1.0,20.0,4.395604395604396,1.1,25.0,5.4945054945054945,0.88,7.0,1.5384615384615385,1.2857142857142858
161,player,CuZLr1RzS2OWQ05AI14dsQ,,15,0,10.80556,56.2,60.0,96.0,15.0,18.9,12.5,36.0,1.2,1.1,14.4,0.1,0.72,C,2.7,60.0,100.0,1.0,1.7,1.0-1.7,60.0,0.0,0.0,0.0-0.0,,1.0,1.7,1.0-1.7,0.7,1.6,0.7-1.6,,,,1.0,1.3,,0.0,0.3,41.7,CuZLr1RzS2OWQ05AI14dsQ,,,,11.0,20.37037037037037,1.3636363636363635,1.0,1.8518518518518516,2.0,9.0,16.666666666666664,1.1111111111111112,,,,,,,,,,27.0,50.0,1.2222222222222223,,,,3.0,5.555555555555555,1.0
162,player,GAIbs8StRWGG3Hi2ZNx0lg,,27,27,31.42593,54.6,52.6,12.0,4.1,8.9,7.3,7.4,0.9,0.8,17.2,6.5,1.01,G-F,13.1,46.7,49.2,4.9,11.4,4.9-11.4,42.7,2.3,5.8,2.3-5.8,,2.6,5.6,2.6-5.6,1.1,1.4,1.1-1.4,,,,1.6,1.0,38.9,50.8,0.6,81.1,GAIbs8StRWGG3Hi2ZNx0lg,179.0,43.76528117359413,1.0502793296089385,12.0,2.93398533007335,1.5,73.0,17.84841075794621,1.3287671232876712,8.0,1.9559902200488997,1.125,12.0,2.93398533007335,0.6666666666666666,21.0,5.134474327628362,1.0,22.0,5.378973105134474,0.6818181818181818,27.0,6.601466992665037,1.0740740740740742,16.0,3.9119804400977993,1.0,7.0,1.7114914425427872,1.5714285714285714
163,player,2wZCMsmuQselDix3C1lkWA,,24,0,22.75833,55.7,52.7,22.2,9.5,19.4,6.9,7.6,4.0,4.0,19.8,3.8,1.03,F,11.2,55.4,67.0,4.4,9.2,4.4-9.2,47.5,1.0,3.0,1.0-3.0,,3.4,6.2,3.4-6.2,1.5,2.0,1.5-2.0,,,,1.0,0.8,31.5,33.0,1.9,75.5,2wZCMsmuQselDix3C1lkWA,78.0,32.231404958677686,0.8461538461538461,21.0,8.677685950413224,1.3333333333333333,77.0,31.818181818181817,1.3506493506493507,5.0,2.066115702479339,1.8,2.0,0.8264462809917356,1.0,5.0,2.066115702479339,0.8,9.0,3.71900826446281,1.1111111111111112,30.0,12.396694214876034,0.9666666666666667,6.0,2.479338842975207,1.3333333333333333,6.0,2.479338842975207,0.6666666666666666
164,player,_j2Con07SkelFgoypgEIWw,,7,0,5.67619,65.4,65.4,0.0,0.0,10.8,3.3,13.3,2.3,0.0,15.0,0.4,1.13,F,2.4,80.0,38.5,1.0,1.9,1.0-1.9,53.8,0.4,1.1,0.4-1.1,,0.6,0.7,0.6-0.7,0.0,0.0,0.0-0.0,,,,0.1,0.3,37.5,61.5,0.3,,_j2Con07SkelFgoypgEIWw,11.0,37.93103448275862,1.2727272727272727,1.0,3.4482758620689653,2.0,8.0,27.586206896551722,1.625,4.0,13.793103448275861,0.75,1.0,3.4482758620689653,0.0,,,,,,,,,,,,,,,
165,player,bk7pW1tvR6q62_hmrG5gPw,,27,27,32.57222,53.4,48.1,26.5,1.6,13.5,12.4,13.0,1.6,0.8,26.8,2.1,0.93,G,19.5,48.5,52.3,6.6,16.4,6.6-16.4,40.5,2.5,7.8,2.5-7.8,,4.1,8.6,4.1-8.6,3.8,4.3,3.8-4.3,,,,2.6,2.7,31.8,47.7,1.1,87.2,bk7pW1tvR6q62_hmrG5gPw,105.0,15.601783060921248,1.0476190476190477,16.0,2.37741456166419,1.3125,124.0,18.424962852897476,1.3790322580645162,,,,16.0,2.37741456166419,0.875,58.0,8.618127786032689,1.0862068965517242,261.0,38.78157503714711,1.0306513409961686,7.0,1.040118870728083,0.8571428571428571,71.0,10.549777117384844,0.7464788732394366,15.0,2.2288261515601784,1.1333333333333333
166,player,scr4T3SJSUyvVj6sRy49yg,,17,0,9.78725,66.3,63.7,21.6,0.0,11.5,17.1,8.2,0.6,0.5,15.0,2.6,1.22,G,4.4,53.8,25.5,1.4,3.0,1.4-3.0,47.1,1.0,2.2,1.0-2.2,,0.4,0.8,0.4-0.8,0.5,0.6,0.5-0.6,,,,1.2,0.3,44.7,74.5,0.1,81.8,scr4T3SJSUyvVj6sRy49yg,30.0,36.144578313253014,1.2666666666666666,1.0,1.2048192771084338,0.0,17.0,20.481927710843372,1.1764705882352942,,,,4.0,4.819277108433735,0.75,4.0,4.819277108433735,1.25,20.0,24.096385542168676,1.3,1.0,1.2048192771084338,0.0,2.0,2.4096385542168677,0.0,4.0,4.819277108433735,1.25
167,player,l3WQWMMmTAeEAetcf3OTpA,,15,0,10.50667,49.7,47.9,40.4,12.9,17.8,11.7,11.2,0.9,3.5,16.2,0.0,0.88,C,3.7,43.9,87.2,1.4,3.1,1.4-3.1,44.7,0.2,0.4,0.2-0.4,,1.2,2.7,1.2-2.7,0.7,1.3,0.7-1.3,,,,0.9,0.5,50.0,12.8,0.2,52.6,l3WQWMMmTAeEAetcf3OTpA,2.0,3.278688524590164,1.5,10.0,16.39344262295082,0.8,8.0,13.114754098360656,1.5,20.0,32.78688524590164,1.0,,,,,,,,,,11.0,18.0327868852459,0.6363636363636364,,,,2.0,3.278688524590164,0.5
168,player,39SFC6cIQDiQtHpUPlfWgg,,6,0,3.56944,36.4,36.4,0.0,4.9,13.4,5.7,8.3,0.0,4.4,22.6,0.3,0.67,G-F,1.3,33.3,27.3,0.5,1.8,0.5-1.8,27.3,0.3,1.3,0.3-1.3,,0.2,0.5,0.2-0.5,0.0,0.0,0.0-0.0,,,,0.2,0.2,25.0,72.7,0.0,,39SFC6cIQDiQtHpUPlfWgg,4.0,36.36363636363637,0.75,,,,3.0,27.27272727272727,1.6666666666666667,,,,1.0,9.090909090909092,0.0,2.0,18.181818181818183,0.0,1.0,9.090909090909092,0.0,,,,,,,,,
169,player,F4Xka6XqS6OqqlFo7_LAtg,,27,27,31.15741,53.9,49.3,32.0,11.1,24.6,27.3,11.3,1.8,2.9,26.2,6.8,0.96,C,18.8,50.5,90.3,7.3,15.3,7.3-15.3,48.1,0.4,1.5,0.4-1.5,,7.0,13.8,7.0-13.8,3.7,4.9,3.7-4.9,,,,5.3,2.2,25.0,9.7,1.2,76.5,F4Xka6XqS6OqqlFo7_LAtg,57.0,9.090909090909092,0.8947368421052632,57.0,9.090909090909092,1.0,49.0,7.814992025518341,1.0,133.0,21.21212121212121,1.0451127819548873,3.0,0.4784688995215311,1.3333333333333333,1.0,0.1594896331738437,0.0,26.0,4.146730462519936,1.1538461538461537,68.0,10.845295055821373,1.1323529411764706,91.0,14.513556618819775,1.054945054945055,23.0,3.6682615629984054,1.3043478260869565
170,player,k57u9KC4R4eg5_CmoXbcsg,,25,0,11.81867,44.8,43.6,3.9,2.8,7.1,14.2,12.6,2.1,2.7,16.7,0.1,0.78,G,3.7,42.2,44.1,1.4,4.1,1.4-4.1,35.3,0.7,2.3,0.7-2.3,,0.8,1.8,0.8-1.8,0.2,0.2,0.2-0.2,,,,1.2,0.6,29.8,55.9,0.5,100.0,k57u9KC4R4eg5_CmoXbcsg,35.0,28.92561983471074,1.0571428571428572,5.0,4.132231404958678,0.4,25.0,20.66115702479339,0.64,1.0,0.8264462809917356,2.0,8.0,6.6115702479338845,1.0,15.0,12.396694214876034,0.13333333333333333,23.0,19.00826446280992,1.0,3.0,2.479338842975207,1.3333333333333333,3.0,2.479338842975207,1.3333333333333333,3.0,2.479338842975207,0.6666666666666666
171,player,87Y2ckPZTl-qt4zLfB6wPQ,,27,27,30.70617,57.2,53.3,22.0,5.9,16.8,5.0,6.4,0.5,2.7,15.0,2.7,1.07,F,11.9,52.0,48.2,4.1,9.4,4.1-9.4,43.9,1.8,4.9,1.8-4.9,,2.4,4.6,2.4-4.6,1.8,2.1,1.8-2.1,,,,1.1,0.7,36.4,51.8,0.3,85.7,87Y2ckPZTl-qt4zLfB6wPQ,111.0,31.805157593123205,1.09009009009009,30.0,8.595988538681947,1.2,77.0,22.063037249283667,1.077922077922078,20.0,5.730659025787966,0.8,17.0,4.871060171919771,1.411764705882353,17.0,4.871060171919771,1.0,9.0,2.5787965616045847,1.0,38.0,10.888252148997136,1.3421052631578947,5.0,1.4326647564469914,0.8,7.0,2.005730659025788,1.7142857142857142
172,player,zlWrUmq9TQSphakI2Inczg,,11,0,5.53788,57.3,52.9,52.9,7.1,29.5,14.5,22.3,3.7,0.0,17.9,1.7,0.89,F,2.2,64.3,82.4,0.8,1.5,0.8-1.5,52.9,0.0,0.3,0.0-0.3,,0.8,1.3,0.8-1.3,0.5,0.8,0.5-0.8,,,,0.6,0.5,0.0,17.6,0.5,66.7,zlWrUmq9TQSphakI2Inczg,17.0,29.82456140350877,1.411764705882353,7.0,12.280701754385964,1.0,8.0,14.035087719298245,1.25,2.0,3.508771929824561,2.0,1.0,1.7543859649122806,2.0,2.0,3.508771929824561,0.0,3.0,5.263157894736842,0.0,7.0,12.280701754385964,1.7142857142857142,5.0,8.771929824561402,0.4,1.0,1.7543859649122806,0.0
173,player,Fy_74SFYS6OYJzYwZGW3Vg,,27,2,26.97901,60.8,57.3,44.7,8.5,18.2,11.4,15.7,2.0,3.2,17.8,3.3,1.03,G-F,11.8,59.6,85.8,4.5,8.1,4.5-8.1,55.3,0.3,1.1,0.3-1.1,,4.1,7.0,4.1-7.0,2.5,3.6,2.5-3.6,,,,2.1,1.8,29.0,14.2,1.1,69.4,Fy_74SFYS6OYJzYwZGW3Vg,55.0,16.129032258064516,0.7090909090909091,57.0,16.715542521994134,1.4035087719298245,85.0,24.926686217008797,1.6352941176470588,16.0,4.69208211143695,1.375,,,,9.0,2.6392961876832843,1.4444444444444444,48.0,14.076246334310852,1.0625,40.0,11.730205278592376,1.4,25.0,7.331378299120235,0.88,6.0,1.7595307917888565,1.0
174,player,LMo3OS93QEKOdkfd__32mQ,,25,25,35.45,49.7,46.0,19.0,1.8,10.7,24.4,8.2,2.0,1.2,19.5,5.7,0.91,G,15.2,46.8,44.8,5.3,14.1,5.3-14.1,37.7,2.4,7.8,2.4-7.8,,3.0,6.3,3.0-6.3,2.2,2.7,2.2-2.7,,,,6.1,1.4,30.3,55.2,1.5,82.1,LMo3OS93QEKOdkfd__32mQ,89.0,17.693836978131213,0.8651685393258427,4.0,0.7952286282306162,1.0,95.0,18.886679920477135,1.2,12.0,2.3856858846918487,1.25,14.0,2.783300198807157,0.7142857142857143,42.0,8.34990059642147,1.0476190476190477,190.0,37.77335984095427,0.9473684210526315,6.0,1.1928429423459244,0.8333333333333334,35.0,6.958250497017893,1.0857142857142856,16.0,3.180914512922465,1.0625
175,player,94Hjej1LTS-KZ43X-cg5PA,,9,0,9.13704,44.7,41.0,32.0,5.0,11.0,7.5,5.0,0.6,1.1,30.0,-1.2,0.85,F,5.7,65.5,58.0,2.2,5.6,2.2-5.6,40.0,0.1,2.3,0.1-2.3,,2.1,3.2,2.1-3.2,1.1,1.8,1.1-1.8,,,,0.4,0.3,4.8,42.0,0.1,62.5,94Hjej1LTS-KZ43X-cg5PA,43.0,27.044025157232703,1.0,7.0,4.40251572327044,1.5714285714285714,51.0,32.075471698113205,1.2352941176470589,2.0,1.257861635220126,1.0,1.0,0.628930817610063,0.0,16.0,10.062893081761008,0.8125,18.0,11.320754716981133,1.1666666666666667,11.0,6.918238993710692,1.0909090909090908,7.0,4.40251572327044,0.2857142857142857,3.0,1.8867924528301887,1.3333333333333333
